"SITE","DATE","STANDTEMP","InvGPP","InvER","slope_InvGPP_15_DAY_RANGE","yint_InvGPP_15_DAY_RANGE","Fstatistic_InvGPP_15_DAY_RANGE","dF_InvGPP_15_DAY_RANGE","p_InvGPP_15_DAY_RANGE","slope_InvER_15_DAY_RANGE","yint_InvER_15_DAY_RANGE","Fstatistic_InvER_15_DAY_RANGE","dF_InvER_15_DAY_RANGE","p_InvER_15_DAY_RANGE"
"nwis_02203655",2015-09-08,-1.114201558,NA,0.139425575,NA,NA,NA,NA,NA,-0.0826648213535862,0.125757083762622,0.637731659788836,1,0.433914591337118
"nwis_02203655",2015-09-09,-1.192500278,NA,0.650332424,NA,NA,NA,NA,NA,-0.112148828009768,0.102368980172724,1.02869297339542,1,0.323208351752063
"nwis_02203655",2015-09-15,-0.489549465,NA,0.183125967,NA,NA,NA,NA,NA,0.240537108285601,0.47342880932544,0.804725001012203,1,0.380910783974726
"nwis_02203655",2015-09-16,-0.562155388,NA,0.185704552,NA,NA,NA,NA,NA,0.230572851691254,0.463333313159687,0.737978300050035,1,0.401017982408422
"nwis_02203655",2015-09-17,-0.656204175,1.855420315,0.1633119,-0.140990824271404,1.56063658139808,0.0254892027595929,1,0.883297696177287,0.385089453200437,0.625099531376244,1.73816773949379,1,0.203044182232674
"nwis_02203655",2015-09-18,-0.681546344,NA,0.180274356,NA,NA,NA,NA,NA,0.379412557870957,0.62139752443098,1.47350972783728,1,0.240480268249404
"nwis_02203655",2015-09-19,-0.716970959,1.822785031,0.18400399,-0.140990824271404,1.56063658139808,0.0254892027595929,1,0.883297696177287,0.363480147378237,0.606175751054088,1.61005583274976,1,0.219809228848257
"nwis_02203655",2015-09-20,-0.807073372,1.507308609,0.201681364,-0.140990824271404,1.56063658139808,0.0254892027595929,1,0.883297696177287,0.321426967264131,0.562267070547896,1.18788746199567,1,0.289386646926046
"nwis_02203655",2015-09-22,-0.780071778,NA,0.236490556,NA,NA,NA,NA,NA,0.191681263016308,0.455675638782346,0.341348783692911,1,0.565924822975623
"nwis_02203655",2015-09-23,-0.744339388,1.357458143,0.211810756,2.76768359717602,3.65932651018084,2.06718020082159,1,0.287077270777261,0.144742090080952,0.418617056264337,0.176063320731683,1,0.679484740510073
"nwis_02203655",2015-09-25,-0.538644237,NA,1.357918936,NA,NA,NA,NA,NA,0.603504687703092,0.687045559848978,1.38892719030786,1,0.253931850048017
"nwis_02203655",2015-09-26,-0.668175352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-09-27,-0.682812601,NA,0.225004718,NA,NA,NA,NA,NA,0.514643266792384,0.621727997646877,1.13434984346287,1,0.300197845674317
"nwis_02203655",2015-09-28,-0.7187967,NA,0.152676745,NA,NA,NA,NA,NA,0.514643266792384,0.621727997646877,1.13434984346287,1,0.300197845674317
"nwis_02203655",2015-09-29,-0.878247358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-09-30,-0.958046541,NA,0.214484594,NA,NA,NA,NA,NA,0.29026418696789,0.470853026283808,0.521983092117855,1,0.478360791156109
"nwis_02203655",2015-10-01,-0.776711484,NA,0.206441479,NA,NA,NA,NA,NA,0.193987504280008,0.410624893028837,0.295223560028097,1,0.59289752636623
"nwis_02203655",2015-10-02,-0.549695112,NA,0.968712166,NA,NA,NA,NA,NA,0.0632082930094532,0.331160344549488,0.050020971238451,1,0.825295482549166
"nwis_02203655",2015-10-03,-0.337097083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-10-04,-0.450727128,NA,0.399065877,NA,NA,NA,NA,NA,-0.0177924116819568,0.293798702232176,0.00585928620075635,1,0.939785034777757
"nwis_02203655",2015-10-05,-0.514821456,NA,0.20562367,NA,NA,NA,NA,NA,-0.0342490349313686,0.291421003810978,0.0308378879527572,1,0.862460570767419
"nwis_02203655",2015-10-06,-0.506448343,NA,0.199415415,NA,NA,NA,NA,NA,-0.0571027025646549,0.286240293587047,0.0988116806187136,1,0.756685892398232
"nwis_02203655",2015-10-07,-0.495799462,NA,0.21860241,NA,NA,NA,NA,NA,-0.0605952077869682,0.283834108983513,0.126560262141976,1,0.725750308913583
"nwis_02203655",2015-10-08,-0.517800865,NA,0.214615886,NA,NA,NA,NA,NA,-0.0790089813980743,0.279279644637178,0.211601788533353,1,0.65047645858524
"nwis_02203655",2015-10-09,-0.592565255,NA,0.142825373,NA,NA,NA,NA,NA,-0.0984483247345336,0.277763155615873,0.318289994157167,1,0.57890964790039
"nwis_02203655",2015-10-10,-0.615589154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-10-11,-0.459266004,NA,0.211182416,NA,NA,NA,NA,NA,-0.0106853897389064,0.285881625828907,0.00661454711034956,1,0.935988020211176
"nwis_02203655",2015-10-15,-0.217344748,NA,0.201205419,NA,NA,NA,NA,NA,-0.0314454188195634,0.301929793107006,0.0535367151383566,1,0.819158039448953
"nwis_02203655",2015-10-16,-0.200055068,NA,0.206047208,NA,NA,NA,NA,NA,-0.0843539077329212,0.292107592396934,0.328050484329715,1,0.572617145493451
"nwis_02203655",2015-10-17,0.068541721,NA,0.194205711,NA,NA,NA,NA,NA,-0.131833348969273,0.290189417669051,0.665691946010638,1,0.423716063927232
"nwis_02203655",2015-10-18,0.249615611,NA,0.211870301,NA,NA,NA,NA,NA,-0.0760710265674554,0.315250888624888,0.135160973169434,1,0.716819163431647
"nwis_02203655",2015-10-20,0.370693625,NA,0.276359875,NA,NA,NA,NA,NA,-0.0516264081076468,0.311651664854465,0.0607895896882554,1,0.807646408978587
"nwis_02203655",2015-10-21,0.247846936,NA,0.257120225,NA,NA,NA,NA,NA,-0.0838892950951226,0.313573599812891,0.156016399016023,1,0.696834296318679
"nwis_02203655",2015-10-22,0.065328181,1.987150467,0.259965318,3.39061354459897,1.82389162202658,9.75853698903241,1,0.197230115670702,-0.12032594340409,0.315419566528395,0.287939717849649,1,0.597462860235161
"nwis_02203655",2015-10-23,-0.065987594,1.740686043,0.240108463,3.39061354459897,1.82389162202658,9.75853698903241,1,0.197230115670702,-0.160684716648424,0.317703472891643,0.455461264509591,1,0.507882838119483
"nwis_02203655",2015-10-24,-0.158932196,1.202724885,0.276093925,3.39061354459897,1.82389162202658,9.75853698903241,1,0.197230115670702,-0.220889618757299,0.320483045969396,0.744059150071915,1,0.399710756435023
"nwis_02203655",2015-10-26,-0.286785092,NA,0.884175197,NA,NA,NA,NA,NA,-0.375050357205252,0.323916307314884,1.77951637434572,1,0.199805506522609
"nwis_02203655",2015-10-27,0.030742025,NA,0.527528785,NA,NA,NA,NA,NA,-0.50507170930176,0.331665138645306,2.79747797348462,1,0.113849747747438
"nwis_02203655",2015-10-28,-0.173082211,NA,0.577571897,NA,NA,NA,NA,NA,-0.50507170930176,0.331665138645306,2.79747797348462,1,0.113849747747438
"nwis_02203655",2015-10-29,-0.137399254,NA,0.169470915,NA,NA,NA,NA,NA,-0.495191449076236,0.33372034762838,3.19702541799166,1,0.0916101372910847
"nwis_02203655",2015-10-30,0.065328181,NA,0.171143225,NA,NA,NA,NA,NA,-0.495191449076236,0.33372034762838,3.19702541799166,1,0.0916101372910847
"nwis_02203655",2015-10-31,0.11519566,NA,0.20373258,NA,NA,NA,NA,NA,-0.424273581327897,0.358579205625722,3.38789044430325,1,0.0832000557650577
"nwis_02203655",2015-11-01,-0.097741361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-11-02,-0.304716996,NA,1.297116529,NA,NA,NA,NA,NA,-0.427030109809106,0.382691942467333,4.2978517520813,1,0.0536743838168138
"nwis_02203655",2015-11-04,-0.392351345,NA,0.218707465,NA,NA,NA,NA,NA,-0.494013030636691,0.450576197658965,2.66017032040976,1,0.121275432878928
"nwis_02203655",2015-11-05,-0.395705988,NA,0.362759324,NA,NA,NA,NA,NA,-0.487748906427953,0.45347670133945,2.45141913682482,1,0.135842505600885
"nwis_02203655",2015-11-07,-0.556209413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-11-08,0.049268156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-11-13,0.269376305,NA,0.226264578,NA,NA,NA,NA,NA,0.10564030392227,0.511174457084975,0.165772548336229,1,0.688697518896053
"nwis_02203655",2015-11-15,0.645820117,NA,0.24704731,NA,NA,NA,NA,NA,0.0805996795490959,0.526877268136009,0.0969088380890146,1,0.759147690771059
"nwis_02203655",2015-11-16,0.542829113,NA,0.240434141,NA,NA,NA,NA,NA,0.0905771273765361,0.527695885740344,0.127390335749785,1,0.725303333059963
"nwis_02203655",2015-11-17,0.200592126,NA,0.244300228,NA,NA,NA,NA,NA,0.106443627954905,0.513176741932485,0.187490693435645,1,0.669888878751232
"nwis_02203655",2015-11-18,-0.072226312,NA,1.601157144,NA,NA,NA,NA,NA,0.256602028674486,0.419551557589321,1.22662734461019,1,0.281888544743241
"nwis_02203655",2015-11-19,-0.109907583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-11-20,0.210593287,NA,0.413107245,NA,NA,NA,NA,NA,0.124774671562425,0.446926253929461,0.300011154377774,1,0.589936665326884
"nwis_02203655",2015-11-21,0.372176461,NA,0.426615332,NA,NA,NA,NA,NA,0.0850844312475624,0.457114131529699,0.115598120357067,1,0.737403430361895
"nwis_02203655",2015-11-22,0.612182292,NA,0.506677183,NA,NA,NA,NA,NA,0.0711172188304261,0.455421113073336,0.0853063759154898,1,0.773097105952399
"nwis_02203655",2015-11-23,0.926982177,NA,0.708657678,NA,NA,NA,NA,NA,0.0711172188304261,0.455421113073336,0.0853063759154898,1,0.773097105952399
"nwis_02203655",2015-11-24,0.976865829,NA,0.651009571,NA,NA,NA,NA,NA,0.0711172188304261,0.455421113073336,0.0853063759154898,1,0.773097105952399
"nwis_02203655",2015-11-25,0.883603897,NA,0.794903185,NA,NA,NA,NA,NA,0.0706250238010897,0.45021164418342,0.0877209408824845,1,0.769872551967099
"nwis_02203655",2015-11-26,0.637705936,NA,1.6821071,NA,NA,NA,NA,NA,0.0818708298572651,0.439520497938032,0.12500047475003,1,0.7268933368128
"nwis_02203655",2015-11-27,0.392799083,NA,0.278882118,NA,NA,NA,NA,NA,0.092560466893607,0.42995061608442,0.169766068419708,1,0.683976736563414
"nwis_02203655",2015-11-28,0.284283303,NA,0.395694838,NA,NA,NA,NA,NA,0.0997249309699218,0.423820379221157,0.209949433276499,1,0.650765131569638
"nwis_02203655",2015-11-29,0.111242715,NA,0.259889195,NA,NA,NA,NA,NA,0.0862097187619062,0.438459284507416,0.151408295193169,1,0.700624197221322
"nwis_02203655",2015-11-30,-0.074112055,NA,0.257497444,NA,NA,NA,NA,NA,0.0922452892960265,0.431838953723786,0.18174790438362,1,0.673523854764425
"nwis_02203655",2015-12-01,-0.064971806,NA,0.263083206,NA,NA,NA,NA,NA,0.110472932818386,0.433396925385109,0.251026602577058,1,0.620917503026731
"nwis_02203655",2015-12-02,0.017915003,NA,0.316138941,NA,NA,NA,NA,NA,0.148859736548199,0.416188755196124,0.464924785396918,1,0.501859101745125
"nwis_02203655",2015-12-03,0.521904695,NA,0.411148628,NA,NA,NA,NA,NA,0.127716834796536,0.429346303619573,0.343482997976116,1,0.563297401029825
"nwis_02203655",2015-12-04,0.859746789,NA,0.31041272,NA,NA,NA,NA,NA,0.279361525178259,0.298608114062961,2.88119610835423,1,0.102551578876215
"nwis_02203655",2015-12-05,0.986337517,NA,0.338339796,NA,NA,NA,NA,NA,0.223448287240732,0.313071745035429,1.98952185236324,1,0.170713095505555
"nwis_02203655",2015-12-06,0.827272692,NA,0.339851573,NA,NA,NA,NA,NA,0.22831237299394,0.308595042589188,1.94686439617167,1,0.175703422968045
"nwis_02203655",2015-12-07,0.670181983,NA,0.325201453,NA,NA,NA,NA,NA,0.229722569188932,0.306558707532415,1.87955700500344,1,0.18361512810683
"nwis_02203655",2015-12-10,0.477735053,NA,0.358848177,NA,NA,NA,NA,NA,0.170777972847982,0.316993529427424,0.800319522062003,1,0.38163806783938
"nwis_02203655",2015-12-11,0.230315932,1.980985814,0.327931509,12.9163117209798,-1.05634023610761,8.17054269321207,1,0.214245422048323,-0.109822250064691,0.462406819961312,0.277441428871247,1,0.604176622784187
"nwis_02203655",2015-12-12,0.201474382,1.408228153,0.331718034,12.9163117209798,-1.05634023610761,8.17054269321207,1,0.214245422048323,-0.175086952173683,0.41917859010787,2.43518035902118,1,0.134324904598172
"nwis_02203655",2015-12-13,0.177520073,1.311808218,0.365593564,12.9163117209798,-1.05634023610761,8.17054269321207,1,0.214245422048323,-0.19971572314554,0.436921766113321,3.64349724180345,1,0.0707439019927986
"nwis_02203655",2015-12-15,0.273065136,NA,0.354651028,NA,NA,NA,NA,NA,-0.188506863606632,0.433934849955973,3.38123619666774,1,0.0816260831074715
"nwis_02203655",2015-12-17,0.131308256,NA,0.16108143,NA,NA,NA,NA,NA,-0.254308450598423,0.486737464285209,5.93475304333768,1,0.0248596026387923
"nwis_02203655",2015-12-18,0.596883388,NA,0.409247761,NA,NA,NA,NA,NA,-0.270911609329508,0.499286709383288,7.00157494164672,1,0.0159353854687901
"nwis_02203655",2015-12-19,0.997648131,NA,0.194533022,NA,NA,NA,NA,NA,-0.275359703764801,0.497114776191535,7.54523969761709,1,0.012821945851425
"nwis_02203655",2015-12-20,1.009423869,NA,0.230377068,NA,NA,NA,NA,NA,-0.274089503126379,0.496632309334212,7.67585464156376,1,0.0121799261114321
"nwis_02203655",2015-12-25,-0.308731537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-12-26,-0.275443829,NA,1.273393461,NA,NA,NA,NA,NA,-0.15466680553038,0.529633682319756,0.828663565671999,1,0.373500293574496
"nwis_02203655",2015-12-27,-0.321056874,NA,0.312207811,NA,NA,NA,NA,NA,-0.161515634666617,0.540696531242663,0.858477703748579,1,0.365785545251799
"nwis_02203655",2015-12-28,-0.404125797,NA,0.630585099,NA,NA,NA,NA,NA,-0.177680722641821,0.554638632703959,1.15320285260556,1,0.296329335533202
"nwis_02203655",2015-12-29,-0.304286818,NA,0.368947589,NA,NA,NA,NA,NA,-0.186870310354588,0.567373926672484,1.19523651571687,1,0.288691791061077
"nwis_02203655",2015-12-30,-0.183904562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2015-12-31,-0.03185804,NA,0.759059275,NA,NA,NA,NA,NA,-0.142514080358248,0.581920295582029,0.72226591083381,1,0.405983810749905
"nwis_02203655",2016-01-01,0.438123583,NA,0.301693333,NA,NA,NA,NA,NA,-0.13979537482299,0.586637704995442,0.729615622627379,1,0.403123467774656
"nwis_02203655",2016-01-02,0.720802891,NA,0.271700822,NA,NA,NA,NA,NA,-0.173936223748125,0.624696400100446,1.15905757079838,1,0.294476739221346
"nwis_02203655",2016-01-03,0.81226697,NA,0.250964562,NA,NA,NA,NA,NA,-0.166326640015502,0.62928071047518,1.12152767712389,1,0.3022130698183
"nwis_02203655",2016-01-04,0.970451994,NA,0.280192537,NA,NA,NA,NA,NA,-0.146316246395511,0.631354422767148,0.961779504918974,1,0.338454191270005
"nwis_02203655",2016-01-05,1.238003853,NA,0.276645016,NA,NA,NA,NA,NA,-0.136984335179866,0.635957499625457,0.897092896693245,1,0.354866763416986
"nwis_02203655",2016-01-06,1.256573043,NA,0.247427853,NA,NA,NA,NA,NA,-0.139576879635698,0.635068738722727,0.990252684337498,1,0.331009473081039
"nwis_02203655",2016-01-07,0.849422356,NA,0.322666352,NA,NA,NA,NA,NA,-0.161361970203592,0.635104692657886,1.36502749545785,1,0.255173469217625
"nwis_02203655",2016-01-08,0.54671744,NA,0.552659975,NA,NA,NA,NA,NA,-0.154492848533801,0.633554429012092,1.3703776556875,1,0.253733579125581
"nwis_02203655",2016-01-09,0.518618523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2016-01-10,0.788795158,NA,1.89714932,NA,NA,NA,NA,NA,-0.158447738297677,0.634664048294488,1.65866310265943,1,0.209578058881054
"nwis_02203655",2016-01-12,1.284768041,NA,0.275677735,NA,NA,NA,NA,NA,-0.123470126731245,0.598125211019895,0.831087965700813,1,0.370665477095441
"nwis_02203655",2016-01-14,1.199680103,NA,0.382949186,NA,NA,NA,NA,NA,-0.241423011918115,0.721447817925589,1.49379054587572,1,0.233497559214521
"nwis_02203655",2016-01-15,1.085899956,NA,1.02691506,NA,NA,NA,NA,NA,-0.238093905709985,0.713149523609704,1.50674595030513,1,0.231069620132621
"nwis_02203655",2016-01-16,0.734383324,NA,0.617268407,NA,NA,NA,NA,NA,-0.195545012923765,0.663286395347995,0.684259554608909,1,0.415950025155958
"nwis_02203655",2016-01-17,0.901096416,NA,0.409572998,NA,NA,NA,NA,NA,-0.21012147258779,0.681056938935623,0.842336069643364,1,0.367499556758592
"nwis_02203655",2016-01-18,1.264315109,NA,0.506341674,NA,NA,NA,NA,NA,-0.157272900583611,0.629295524945536,0.631424241686628,1,0.434312481426777
"nwis_02203655",2016-01-19,1.502156026,NA,0.461722435,NA,NA,NA,NA,NA,-0.173295101850317,0.654825041986585,0.745591393935697,1,0.396423132958521
"nwis_02203655",2016-01-20,1.340495838,NA,0.428755057,NA,NA,NA,NA,NA,-0.174931539611757,0.664707868455733,0.74004470335357,1,0.398525353017802
"nwis_02203655",2016-01-21,1.042493003,NA,0.429571694,NA,NA,NA,NA,NA,-0.155337004832362,0.644790512791661,0.569948698868234,1,0.457940767706079
"nwis_02203655",2016-01-22,1.194740256,NA,0.080649192,NA,NA,NA,NA,NA,-0.136171087797902,0.628169905868038,0.42861813045596,1,0.51916191876663
"nwis_02203655",2016-01-23,1.390295779,NA,0.504064106,NA,NA,NA,NA,NA,-0.147669661373723,0.639988027664109,0.502496797818709,1,0.485528880564241
"nwis_02203655",2016-01-24,1.373630665,NA,0.34482207,NA,NA,NA,NA,NA,-0.149455615947105,0.638412748124559,0.475967868779078,1,0.497157229860791
"nwis_02203655",2016-01-25,1.198908174,NA,0.46860194,NA,NA,NA,NA,NA,-0.141500858179282,0.633740931437801,0.45411406359067,1,0.506826651317005
"nwis_02203655",2016-01-26,0.962666447,NA,0.432457905,NA,NA,NA,NA,NA,-0.0182878425531006,0.453375266756891,0.0320158785599839,1,0.859494748978949
"nwis_02203655",2016-01-27,0.759153043,NA,0.642767168,NA,NA,NA,NA,NA,-0.0214149431756572,0.455106121216776,0.046377099148301,1,0.831239022248455
"nwis_02203655",2016-01-28,0.833642068,NA,0.391006851,NA,NA,NA,NA,NA,-0.00618943606617412,0.443650130219209,0.00391697226001394,1,0.950594106971121
"nwis_02203655",2016-01-30,0.910457214,NA,0.366036511,NA,NA,NA,NA,NA,0.00247999566848792,0.439940034080375,0.000661907293731724,1,0.979671093723788
"nwis_02203655",2016-01-31,0.695024832,NA,0.401058909,NA,NA,NA,NA,NA,0.0657770537414238,0.406045393842647,0.123653596945655,1,0.727939106519597
"nwis_02203655",2016-02-01,0.353500638,NA,0.401415172,NA,NA,NA,NA,NA,0.0856146330487651,0.379208058044929,0.196563462047513,1,0.661322303592496
"nwis_02203655",2016-02-02,0.110949935,NA,0.408083634,NA,NA,NA,NA,NA,0.0925064023143096,0.370265559548756,0.233299389103806,1,0.633291122994264
"nwis_02203655",2016-02-05,0.929267777,NA,0.312961894,NA,NA,NA,NA,NA,0.120392364561646,0.341620568938295,0.371215213110225,1,0.547840189762011
"nwis_02203655",2016-02-06,1.014013639,NA,0.334680344,NA,NA,NA,NA,NA,0.109254317668461,0.355783481375008,0.349272633358993,1,0.559830997389889
"nwis_02203655",2016-02-07,1.013095603,NA,0.314919996,NA,NA,NA,NA,NA,0.146782074952078,0.336134821213485,0.637963888040831,1,0.432282650762008
"nwis_02203655",2016-02-08,1.011718626,NA,0.400149816,NA,NA,NA,NA,NA,0.153430884058751,0.33145494157186,0.617254968593281,1,0.440088333902357
"nwis_02203655",2016-02-09,1.23707583,NA,0.539933092,NA,NA,NA,NA,NA,0.193241469212303,0.303752479586678,0.875601054213193,1,0.359568042449489
"nwis_02203655",2016-02-10,1.431938914,NA,0.415710389,NA,NA,NA,NA,NA,0.197905061367225,0.304303549745276,0.906623192834932,1,0.35135687772043
"nwis_02203655",2016-02-11,1.242954013,NA,0.38976128,NA,NA,NA,NA,NA,0.205883397122882,0.295654385932157,0.981858606560982,1,0.332514338414856
"nwis_02203655",2016-02-12,1.006823453,NA,0.394679448,NA,NA,NA,NA,NA,0.221457945136554,0.26966563807514,1.15504125751059,1,0.294142672731399
"nwis_02203655",2016-02-13,1.168054578,NA,0.510611329,NA,NA,NA,NA,NA,0.220450061265075,0.273294171246703,1.09402213277606,1,0.307472460810748
"nwis_02203655",2016-02-14,1.254405781,NA,0.455631087,NA,NA,NA,NA,NA,0.220450061265075,0.273294171246703,1.09402213277606,1,0.307472460810748
"nwis_02203655",2016-02-15,1.171600405,NA,1.916784883,NA,NA,NA,NA,NA,0.222394148252904,0.276512882365157,1.0656329513754,1,0.314256285577995
"nwis_02203655",2016-02-17,0.779867772,NA,0.352047935,NA,NA,NA,NA,NA,0.232005714897538,0.267018607821573,0.901192410133633,1,0.355034938334863
"nwis_02203655",2016-02-18,0.861873051,NA,0.38725336,NA,NA,NA,NA,NA,0.29895396792557,0.199613928488778,1.03468536916013,1,0.322539066451321
"nwis_02203655",2016-02-19,0.753864311,NA,0.385459475,NA,NA,NA,NA,NA,0.31079442994878,0.186022747266247,1.26414484826149,1,0.274872621137963
"nwis_02203655",2016-02-20,0.596733455,NA,0.40880449,NA,NA,NA,NA,NA,0.303728158813798,0.193631268626952,1.43546365534425,1,0.244880706044356
"nwis_02203655",2016-02-21,0.36120604,NA,0.444620085,NA,NA,NA,NA,NA,0.298327202062957,0.207651912751684,1.58083221955528,1,0.223125393248155
"nwis_02203655",2016-02-23,0.263180581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2016-02-24,0.336026138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2016-02-25,0.642213417,NA,0.472662703,NA,NA,NA,NA,NA,0.224205052566271,0.309895008289293,1.55174783611397,1,0.228849100719298
"nwis_02203655",2016-02-26,0.747519632,NA,0.348942462,NA,NA,NA,NA,NA,0.229501748184468,0.3246234199487,1.90472754574753,1,0.184451933806978
"nwis_02203655",2016-02-27,0.728799168,NA,0.337619981,NA,NA,NA,NA,NA,0.22981535194093,0.343033616471327,2.24239777331074,1,0.151603468736563
"nwis_02203655",2016-03-02,0.389088435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2016-03-04,0.761117776,NA,0.463711899,NA,NA,NA,NA,NA,0.0247312727894995,0.374862607779859,1.04728082082574,1,0.320477109997792
"nwis_02203655",2016-03-05,0.613232637,NA,0.326372513,NA,NA,NA,NA,NA,0.0249382681459268,0.380812786444539,0.778541627224498,1,0.389893823411807
"nwis_02203655",2016-03-06,0.473561795,NA,0.360671791,NA,NA,NA,NA,NA,0.0267883978161578,0.380941646231113,0.8438576197249,1,0.37114636012593
"nwis_02203655",2016-03-07,0.427712308,NA,0.364844417,NA,NA,NA,NA,NA,0.0253287441920483,0.380530960721275,0.678487778994482,1,0.422216857545786
"nwis_02203655",2016-03-09,0.020392314,NA,0.387265396,NA,NA,NA,NA,NA,0.031084416876214,0.369071295278821,0.818584453491433,1,0.379016513789773
"nwis_02203655",2016-03-11,-0.355126929,1.053591983,0.367735839,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0387355842517434,0.361311741919471,1.11069718939753,1,0.306679830716485
"nwis_02203655",2016-03-12,-0.355842063,0.968347834,0.377781568,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0245086674767684,0.358012053230673,0.431702574350766,1,0.5204946424574
"nwis_02203655",2016-03-13,-0.416820139,0.950457165,0.38056942,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0310978955057948,0.359175211595019,0.571672027693171,1,0.461305311645607
"nwis_02203655",2016-03-14,-0.258060555,1.051222278,0.450439164,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0442492506410375,0.361587846334971,0.935274810165007,1,0.349906612345044
"nwis_02203655",2016-03-15,-0.353410502,0.742698818,0.298174128,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0442492506410375,0.361587846334971,0.935274810165007,1,0.349906612345044
"nwis_02203655",2016-03-18,-0.272715224,0.693564663,0.300185954,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0461389290653827,0.360390176138457,1.10927689081394,1,0.30891029731621
"nwis_02203655",2016-03-19,-0.291233705,0.835745203,0.375141331,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0472365561481807,0.351230161678944,0.906630450176889,1,0.355173856008365
"nwis_02203655",2016-03-20,0.161957634,1.025082402,0.483821853,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0165077125811773,0.336412646134762,0.0700175724270413,1,0.794689605680862
"nwis_02203655",2016-03-21,0.438123583,0.837638969,0.386822577,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0254114815828233,0.330206924996599,0.1073474988999,1,0.747432406807125
"nwis_02203655",2016-03-24,-0.088466909,0.535251215,0.242053322,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,-0.00691731070211343,0.323137677902413,0.00390774405597145,1,0.951038866053381
"nwis_02203655",2016-03-26,-0.077302909,1.636183159,0.23871407,0.0477093415274966,0.947177051682547,0.0176807914314386,1,0.897143352829803,0.0061165228587197,0.323164803682912,0.0042518906664371,1,0.948931537018459
"nwis_02203655",2016-04-01,-0.380427089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nwis_02203655",2016-04-02,-0.216336594,NA,0.332053032,NA,NA,NA,NA,NA,-0.174367670159381,0.356424006942834,0.169793308824244,1,0.68612393747487
"nwis_02203655",2016-04-03,-0.004658203,NA,0.195521239,NA,NA,NA,NA,NA,-0.179091243601525,0.353225303280144,0.169014033705301,1,0.68680296736007
"nwis_02203655",2016-04-04,-0.062794944,NA,0.177061743,NA,NA,NA,NA,NA,-0.12939102669609,0.346624888478566,0.0854299586595261,1,0.774073391709016
"nwis_02203655",2016-04-05,-0.061053284,NA,0.192034283,NA,NA,NA,NA,NA,-0.0927009696597491,0.328780746230269,0.0488499029468062,1,0.828057146405163
"nwis_02203655",2016-04-10,0.42191405,NA,0.361567587,NA,NA,NA,NA,NA,0.00229422167270703,0.320476346505582,4.44206102238179e-05,1,0.994755547559036
"nwis_02203655",2016-04-12,-0.21604854,NA,1.660336374,NA,NA,NA,NA,NA,0.0947068916017283,0.334909373134135,0.111923281092105,1,0.741629891894084
"nwis_02203655",2016-04-13,-0.064391332,NA,0.264140813,NA,NA,NA,NA,NA,0.105364775464901,0.336335797366905,0.178795174375143,1,0.676922372370667
"nwis_02203655",2016-04-14,-0.14086921,NA,0.261174619,NA,NA,NA,NA,NA,0.127426502471359,0.339113392001934,0.315031053369128,1,0.580550007675481
"nwis_02203655",2016-04-15,-0.064536452,NA,0.305171101,NA,NA,NA,NA,NA,0.0072294824802631,0.322783961383867,0.00108536676607731,1,0.974015597980535
"nwis_02203655",2016-04-16,-0.164275722,1.758624939,0.20830949,-0.121781537880642,1.60428698251927,0.079024005031682,1,0.788067024558732,0.0072294824802631,0.322783961383867,0.00108536676607731,1,0.974015597980535
